id,category,pos_human,part_id
527,Democratic Party,0,182
527,Democratic Party,32,408
527,Democratic Party,,464
527,Democratic Party,,435
527,Democratic Party,42,557
527,Democratic Party,37,166
341,Republican Party,99,47
341,Republican Party,83,131
341,Republican Party,74,65
341,Republican Party,12,93
341,Republican Party,82,281
341,Republican Party,63,99
341,Republican Party,74,280
341,Republican Party,83,338
341,Republican Party,95,334
341,Republican Party,100,576
341,Republican Party,,9
341,Republican Party,100,336
341,Republican Party,100,392
341,Republican Party,85,159
341,Republican Party,90,342
341,Republican Party,7,13
341,Republican Party,20,409
341,Republican Party,56,161
341,Republican Party,3,592
341,Republican Party,95,600
489,Republican Party,71,65
489,Republican Party,,9
489,Republican Party,96,409
489,Republican Party,13,93
489,Republican Party,96,281
489,Republican Party,98,161
489,Republican Party,92,342
489,Republican Party,100,159
489,Republican Party,93,280
489,Republican Party,99,99
489,Republican Party,94,131
489,Republican Party,99,334
489,Republican Party,100,392
489,Republican Party,92,47
489,Republican Party,78,600
489,Republican Party,100,576
489,Republican Party,88,13
489,Republican Party,100,336
489,Republican Party,95,338
489,Republican Party,100,592
894,Republican Party,53,334
894,Republican Party,50,161
894,Republican Party,70,99
894,Republican Party,58,409
894,Republican Party,62,93
894,Republican Party,74,13
894,Republican Party,80,280
894,Republican Party,67,47
894,Republican Party,100,576
894,Republican Party,0,159
894,Republican Party,,131
894,Republican Party,65,342
894,Republican Party,0,336
894,Republican Party,74,338
894,Republican Party,,9
894,Republican Party,85,592
894,Republican Party,86,392
894,Republican Party,59,281
894,Republican Party,66,65
894,Republican Party,79,600
824,Republican Party,82,65
824,Republican Party,,9
824,Republican Party,,99
824,Republican Party,50,13
824,Republican Party,59,47
824,Republican Party,78,280
824,Republican Party,50,281
824,Republican Party,,336
824,Republican Party,,334
824,Republican Party,,338
824,Republican Party,,592
824,Republican Party,,576
824,Republican Party,21,600
824,Republican Party,,342
824,Republican Party,82,159
824,Republican Party,,131
824,Republican Party,,161
824,Republican Party,,392
824,Republican Party,79,93
824,Republican Party,,409
265,Republican Party,,9
265,Republican Party,,131
265,Republican Party,50,281
265,Republican Party,,13
265,Republican Party,52,392
265,Republican Party,52,280
265,Republican Party,23,159
265,Republican Party,50,161
265,Republican Party,,338
265,Republican Party,,336
265,Republican Party,37,93
265,Republican Party,33,99
265,Republican Party,,409
265,Republican Party,78,65
265,Republican Party,,342
265,Republican Party,25,600
265,Republican Party,0,592
265,Republican Party,,47
265,Republican Party,18,334
265,Republican Party,,576
225,Republican Party,50,281
225,Republican Party,16,93
225,Republican Party,59,47
225,Republican Party,,338
225,Republican Party,,342
225,Republican Party,75,280
225,Republican Party,59,161
225,Republican Party,,9
225,Republican Party,,13
225,Republican Party,,334
225,Republican Party,85,159
225,Republican Party,78,600
225,Republican Party,75,131
225,Republican Party,,409
225,Republican Party,78,392
225,Republican Party,73,99
225,Republican Party,64,65
225,Republican Party,84,576
225,Republican Party,100,336
225,Republican Party,11,592
825,Republican Party,50,65
825,Republican Party,,13
825,Republican Party,,392
825,Republican Party,,131
825,Republican Party,,9
825,Republican Party,64,576
825,Republican Party,,161
825,Republican Party,,338
825,Republican Party,,342
825,Republican Party,51,280
825,Republican Party,35,93
825,Republican Party,,409
825,Republican Party,50,592
825,Republican Party,100,336
825,Republican Party,57,281
825,Republican Party,100,159
825,Republican Party,,600
825,Republican Party,,334
825,Republican Party,,99
825,Republican Party,,47
776,Republican Party,85,65
776,Republican Party,69,338
776,Republican Party,79,99
776,Republican Party,,9
776,Republican Party,69,159
776,Republican Party,70,47
776,Republican Party,79,280
776,Republican Party,70,131
776,Republican Party,100,336
776,Republican Party,59,13
776,Republican Party,88,342
776,Republican Party,50,161
776,Republican Party,67,281
776,Republican Party,88,334
776,Republican Party,63,93
776,Republican Party,67,409
776,Republican Party,89,592
776,Republican Party,4,576
776,Republican Party,41,392
776,Republican Party,99,600
91,Republican Party,91,409
91,Republican Party,92,592
91,Republican Party,68,99
91,Republican Party,77,65
91,Republican Party,,9
91,Republican Party,85,159
91,Republican Party,63,280
91,Republican Party,78,600
91,Republican Party,27,93
91,Republican Party,74,47
91,Republican Party,50,281
91,Republican Party,52,334
91,Republican Party,100,336
91,Republican Party,86,392
91,Republican Party,88,342
91,Republican Party,100,576
91,Republican Party,58,131
91,Republican Party,57,161
91,Republican Party,72,13
91,Republican Party,72,338
139,Republican Party,65,65
139,Republican Party,50,161
139,Republican Party,37,392
139,Republican Party,,600
139,Republican Party,,336
139,Republican Party,7,592
139,Republican Party,50,9
139,Republican Party,35,281
139,Republican Party,23,334
139,Republican Party,,338
139,Republican Party,55,13
139,Republican Party,56,99
139,Republican Party,39,342
139,Republican Party,18,280
139,Republican Party,50,93
139,Republican Party,0,159
139,Republican Party,49,409
139,Republican Party,77,47
139,Republican Party,,131
139,Republican Party,61,576
327,Republican Party,,9
327,Republican Party,75,161
327,Republican Party,76,281
327,Republican Party,100,159
327,Republican Party,71,409
327,Republican Party,79,131
327,Republican Party,82,342
327,Republican Party,20,13
327,Republican Party,85,280
327,Republican Party,100,392
327,Republican Party,82,600
327,Republican Party,94,334
327,Republican Party,75,47
327,Republican Party,100,576
327,Republican Party,81,65
327,Republican Party,90,592
327,Republican Party,100,336
327,Republican Party,77,338
327,Republican Party,95,99
327,Republican Party,22,93
695,Republican Party,55,47
695,Republican Party,39,600
695,Republican Party,21,99
695,Republican Party,86,392
695,Republican Party,100,592
695,Republican Party,64,334
695,Republican Party,100,159
695,Republican Party,64,342
695,Republican Party,100,336
695,Republican Party,56,281
695,Republican Party,18,131
695,Republican Party,50,161
695,Republican Party,65,409
695,Republican Party,79,93
695,Republican Party,28,280
695,Republican Party,27,338
695,Republican Party,,9
695,Republican Party,80,576
695,Republican Party,19,13
695,Republican Party,79,65
55,Republican Party,40,47
55,Republican Party,,9
55,Republican Party,59,13
55,Republican Party,,409
55,Republican Party,21,131
55,Republican Party,50,338
55,Republican Party,89,280
55,Republican Party,48,161
55,Republican Party,74,392
55,Republican Party,31,93
55,Republican Party,89,334
55,Republican Party,26,99
55,Republican Party,73,281
55,Republican Party,35,600
55,Republican Party,100,336
55,Republican Party,57,65
55,Republican Party,67,576
55,Republican Party,66,342
55,Republican Party,100,159
55,Republican Party,18,592
780,Republican Party,86,281
780,Republican Party,100,592
780,Republican Party,,338
780,Republican Party,73,161
780,Republican Party,100,336
780,Republican Party,76,342
780,Republican Party,42,93
780,Republican Party,71,99
780,Republican Party,100,47
780,Republican Party,100,392
780,Republican Party,100,576
780,Republican Party,100,334
780,Republican Party,66,65
780,Republican Party,68,13
780,Republican Party,69,280
780,Republican Party,94,159
780,Republican Party,76,409
780,Republican Party,78,131
780,Republican Party,,9
780,Republican Party,65,600
453,Republican Party,36,600
453,Republican Party,54,280
453,Republican Party,68,131
453,Republican Party,93,159
453,Republican Party,91,576
453,Republican Party,77,47
453,Republican Party,53,281
453,Republican Party,100,336
453,Republican Party,77,338
453,Republican Party,61,13
453,Republican Party,26,65
453,Republican Party,44,161
453,Republican Party,,9
453,Republican Party,91,392
453,Republican Party,80,99
453,Republican Party,49,334
453,Republican Party,53,342
453,Republican Party,12,93
453,Republican Party,,409
453,Republican Party,87,592
67,Democratic Party,,342
67,Democratic Party,,99
67,Democratic Party,,161
67,Democratic Party,22,592
67,Democratic Party,79,93
67,Democratic Party,52,280
67,Democratic Party,50,281
67,Democratic Party,,576
67,Democratic Party,,13
67,Democratic Party,,409
67,Democratic Party,49,334
67,Democratic Party,,9
67,Democratic Party,,338
67,Democratic Party,48,65
67,Democratic Party,,131
67,Democratic Party,,600
67,Democratic Party,,392
67,Democratic Party,,336
67,Democratic Party,,159
67,Democratic Party,,47
113,Democratic Party,84,65
113,Democratic Party,29,13
113,Democratic Party,33,99
113,Democratic Party,,9
113,Democratic Party,48,281
113,Democratic Party,33,576
113,Democratic Party,0,336
113,Democratic Party,0,159
113,Democratic Party,26,131
113,Democratic Party,2,592
113,Democratic Party,59,392
113,Democratic Party,41,338
113,Democratic Party,15,342
113,Democratic Party,51,280
113,Democratic Party,43,93
113,Democratic Party,9,600
113,Democratic Party,9,334
113,Democratic Party,50,161
113,Democratic Party,33,409
113,Democratic Party,69,47
98,Democratic Party,0,392
98,Democratic Party,9,280
98,Democratic Party,73,65
98,Democratic Party,4,592
98,Democratic Party,5,13
98,Democratic Party,0,336
98,Democratic Party,27,47
98,Democratic Party,63,93
98,Democratic Party,22,99
98,Democratic Party,0,159
98,Democratic Party,29,338
98,Democratic Party,28,576
98,Democratic Party,27,600
98,Democratic Party,39,161
98,Democratic Party,15,409
98,Democratic Party,10,281
98,Democratic Party,,9
98,Democratic Party,53,334
98,Democratic Party,21,131
98,Democratic Party,3,342
58,Democratic Party,2,334
58,Democratic Party,11,47
58,Democratic Party,14,131
58,Democratic Party,15,342
58,Democratic Party,26,338
58,Democratic Party,1,280
58,Democratic Party,1,336
58,Democratic Party,23,161
58,Democratic Party,8,600
58,Democratic Party,25,9
58,Democratic Party,61,93
58,Democratic Party,3,281
58,Democratic Party,0,392
58,Democratic Party,0,159
58,Democratic Party,12,409
58,Democratic Party,5,592
58,Democratic Party,3,13
58,Democratic Party,88,65
58,Democratic Party,0,576
58,Democratic Party,9,99
857,Democratic Party,50,338
857,Democratic Party,37,99
857,Democratic Party,42,13
857,Democratic Party,,409
857,Democratic Party,2,334
857,Democratic Party,44,161
857,Democratic Party,13,47
857,Democratic Party,73,280
857,Democratic Party,21,342
857,Democratic Party,66,392
857,Democratic Party,0,576
857,Democratic Party,50,281
857,Democratic Party,20,131
857,Democratic Party,87,93
857,Democratic Party,26,65
857,Democratic Party,100,336
857,Democratic Party,100,159
857,Democratic Party,25,600
857,Democratic Party,,9
857,Democratic Party,11,592
211,Democratic Party,52,65
211,Democratic Party,53,600
211,Democratic Party,22,131
211,Democratic Party,0,159
211,Democratic Party,76,342
211,Democratic Party,0,336
211,Democratic Party,59,47
211,Democratic Party,73,99
211,Democratic Party,57,93
211,Democratic Party,51,161
211,Democratic Party,67,13
211,Democratic Party,6,334
211,Democratic Party,,9
211,Democratic Party,10,392
211,Democratic Party,24,338
211,Democratic Party,67,409
211,Democratic Party,77,280
211,Democratic Party,76,592
211,Democratic Party,,576
211,Democratic Party,7,281
370,Democratic Party,50,161
370,Democratic Party,85,159
370,Democratic Party,77,392
370,Democratic Party,56,131
370,Democratic Party,,334
370,Democratic Party,,342
370,Democratic Party,39,47
370,Democratic Party,81,280
370,Democratic Party,54,99
370,Democratic Party,,338
370,Democratic Party,81,576
370,Democratic Party,64,13
370,Democratic Party,,409
370,Democratic Party,,9
370,Democratic Party,6,592
370,Democratic Party,71,65
370,Democratic Party,100,336
370,Democratic Party,64,93
370,Democratic Party,50,281
370,Democratic Party,,600
171,Democratic Party,31,281
171,Democratic Party,42,13
171,Democratic Party,25,600
171,Democratic Party,0,576
171,Democratic Party,32,392
171,Democratic Party,25,131
171,Democratic Party,18,334
171,Democratic Party,26,338
171,Democratic Party,13,159
171,Democratic Party,0,336
171,Democratic Party,19,409
171,Democratic Party,6,47
171,Democratic Party,11,99
171,Democratic Party,80,65
171,Democratic Party,43,280
